No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,arah
25075,2016,1,9,18,74.0,124.0,29.0,80.0,1600.0,2.0,1.8,1014.5,-15.7,0.0,ESE,0.5,ESE
25076,2016,1,9,19,64.0,77.0,19.0,73.0,1400.0,2.0,-1.0,1015.1,-15.3,0.0,ESE,0.0,ESE
25077,2016,1,9,20,72.0,139.0,21.0,67.0,1400.0,3.0,-1.6,1015.7,-15.1,0.0,NNE,0.8,NNE
25078,2016,1,9,21,83.0,86.0,33.0,64.0,2000.0,4.0,-2.4,1016.1,-14.8,0.0,NW,1.4,NW
25079,2016,1,9,22,63.0,63.0,19.0,40.0,1400.0,16.0,-2.1,1016.5,-15.2,0.0,NE,1.2,NE
25080,2016,1,9,23,71.0,71.0,15.0,28.0,1400.0,24.0,-2.4,1016.7,-15.5,0.0,N,2.1,N
25081,2016,1,10,0,47.0,47.0,12.0,15.0,1000.0,43.0,-3.1,1016.7,-15.4,0.0,N,1.2,N
25082,2016,1,10,1,38.0,38.0,10.0,20.0,900.0,40.0,-4.1,1017.0,-14.3,0.0,ESE,0.7,ESE
25083,2016,1,10,2,32.0,39.0,10.0,19.0,700.0,42.0,-2.9,1017.6,-13.5,0.0,NE,0.9,NE
25084,2016,1,10,3,24.0,25.0,7.0,8.0,500.0,49.0,-4.6,1018.1,-13.5,0.0,SSW,0.8,SSW
25085,2016,1,10,4,18.0,18.0,7.0,7.0,500.0,49.0,-5.4,1017.9,-14.2,0.0,WNW,0.5,WNW
25086,2016,1,10,5,28.0,31.0,15.0,23.0,700.0,39.0,-5.9,1018.3,-14.4,0.0,NNW,0.7,NNW
25087,2016,1,10,6,36.0,48.0,24.0,33.0,800.0,31.0,-6.7,1018.9,-13.8,0.0,ENE,0.6,ENE
25088,2016,1,10,7,34.0,40.0,25.0,33.0,800.0,30.0,-6.7,1019.9,-13.8,0.0,SSW,0.6,SSW
25089,2016,1,10,8,41.0,50.0,25.0,48.0,1300.0,16.0,-7.2,1020.8,-13.7,0.0,W,1.0,W
25090,2016,1,10,9,78.0,107.0,40.0,75.0,2400.0,5.0,-4.7,1021.6,-14.1,0.0,WSW,1.4,WSW
25091,2016,1,10,10,125.0,150.0,50.0,75.0,3700.0,6.0,-3.1,1022.3,-15.1,0.0,WSW,1.5,WSW
25092,2016,1,10,11,69.0,81.0,33.0,54.0,1900.0,21.0,-0.8,1022.3,-14.7,0.0,SSW,2.3,SSW
25093,2016,1,10,12,56.0,79.0,25.0,41.0,1300.0,34.0,0.1,1021.6,-14.7,0.0,ESE,1.0,ESE
25094,2016,1,10,13,57.0,74.0,24.0,44.0,1200.0,37.0,1.5,1020.6,-15.1,0.0,SSW,2.2,SSW
25095,2016,1,10,14,56.0,72.0,20.0,41.0,1000.0,41.0,1.4,1020.2,-16.1,0.0,SW,1.8,SW
25096,2016,1,10,15,44.0,48.0,15.0,33.0,700.0,47.0,0.9,1020.4,-16.5,0.0,SW,1.3,SW
25097,2016,1,10,16,37.0,54.0,13.0,27.0,600.0,51.0,1.3,1021.1,-16.6,0.0,SW,1.2,SW
25098,2016,1,10,17,37.0,47.0,13.0,31.0,600.0,46.0,0.4,1022.0,-16.0,0.0,S,0.7,S
25099,2016,1,10,18,55.0,69.0,15.0,36.0,900.0,36.0,-0.7,1023.1,-15.4,0.0,E,0.9,E
25100,2016,1,10,19,49.0,67.0,11.0,33.0,800.0,33.0,-1.8,1024.1,-15.3,0.0,N,1.3,N
25101,2016,1,10,20,5.0,6.0,2.0,2.0,200.0,83.0,-1.0,1025.1,-17.7,0.0,N,2.5,N
25102,2016,1,10,21,5.0,7.0,3.0,2.0,200.0,83.0,-2.0,1025.9,-18.6,0.0,N,2.0,N
25103,2016,1,10,22,3.0,16.0,4.0,2.0,200.0,82.0,-2.6,1026.6,-18.2,0.0,NNW,2.3,NNW
25104,2016,1,10,23,7.0,11.0,5.0,3.0,200.0,76.0,-3.8,1027.0,-17.8,0.0,NNW,1.8,NNW
25105,2016,1,11,0,11.0,24.0,6.0,6.0,200.0,70.0,-4.6,1026.9,-18.5,0.0,NNW,1.8,NNW
25106,2016,1,11,1,14.0,64.0,12.0,15.0,400.0,55.0,-5.9,1027.4,-19.3,0.0,NNW,1.4,NNW
25107,2016,1,11,2,10.0,46.0,9.0,13.0,300.0,57.0,-6.4,1028.1,-20.4,0.0,NW,3.0,NW
25108,2016,1,11,3,11.0,29.0,7.0,13.0,300.0,58.0,-7.0,1028.2,-20.3,0.0,NNW,3.1,NNW
25109,2016,1,11,4,8.0,19.0,5.0,11.0,300.0,60.0,-7.3,1028.2,-20.9,0.0,WNW,2.8,WNW
25110,2016,1,11,5,9.0,20.0,5.0,11.0,300.0,59.0,-8.0,1028.0,-20.8,0.0,NW,1.6,NW
25111,2016,1,11,6,6.0,12.0,6.0,11.0,300.0,60.0,-8.8,1028.2,-20.6,0.0,NNW,1.3,NNW
25112,2016,1,11,7,7.0,15.0,11.0,15.0,400.0,54.0,-9.2,1028.4,-20.6,0.0,NNW,1.3,NNW
25113,2016,1,11,8,8.0,16.0,10.0,11.0,400.0,59.0,-8.9,1028.8,-21.0,0.0,N,1.8,N
25114,2016,1,11,9,9.0,29.0,10.0,8.0,400.0,64.0,-7.5,1029.2,-21.0,0.0,N,2.2,N
25115,2016,1,11,10,8.0,28.0,10.0,7.0,300.0,67.0,-5.3,1028.8,-21.4,0.0,NW,2.9,NW
25116,2016,1,11,11,11.0,33.0,8.0,6.0,300.0,69.0,-4.7,1028.6,-21.8,0.0,WNW,4.2,WNW
25117,2016,1,11,12,8.0,59.0,7.0,5.0,200.0,71.0,-3.3,1027.8,-22.0,0.0,NNW,3.3,NNW
25118,2016,1,11,13,12.0,32.0,6.0,3.0,200.0,74.0,-2.7,1026.4,-21.5,0.0,NW,4.3,NW
25119,2016,1,11,14,11.0,24.0,6.0,4.0,300.0,74.0,-2.2,1025.4,-21.6,0.0,WNW,4.5,WNW
25120,2016,1,11,15,8.0,28.0,7.0,5.0,300.0,73.0,-2.2,1025.2,-21.6,0.0,WNW,4.1,WNW
25121,2016,1,11,16,11.0,23.0,6.0,6.0,300.0,73.0,-2.4,1025.0,-22.4,0.0,WNW,3.9,WNW
25122,2016,1,11,17,12.0,23.0,7.0,8.0,300.0,70.0,-3.7,1025.2,-22.4,0.0,WNW,4.4,WNW
25123,2016,1,11,18,13.0,34.0,9.0,9.0,300.0,67.0,-4.3,1025.8,-22.4,0.0,WNW,4.9,WNW
25124,2016,1,11,19,10.0,30.0,11.0,12.0,300.0,63.0,-4.7,1026.5,-23.2,0.0,NW,3.7,NW
25125,2016,1,11,20,10.0,29.0,10.0,12.0,300.0,62.0,-5.8,1027.0,-21.9,0.0,NNW,2.1,NNW
25126,2016,1,11,21,10.0,22.0,8.0,13.0,300.0,62.0,-6.1,1027.4,-22.1,0.0,NNW,3.0,NNW
25127,2016,1,11,22,9.0,18.0,7.0,7.0,300.0,69.0,-7.1,1027.7,-22.2,0.0,NNW,1.5,NNW
25128,2016,1,11,23,15.0,24.0,11.0,12.0,400.0,60.0,-8.2,1027.8,-21.7,0.0,NNW,1.1,NNW
25129,2016,1,12,0,14.0,24.0,10.0,15.0,300.0,56.0,-8.1,1027.8,-21.9,0.0,N,2.1,N
25130,2016,1,12,1,15.0,42.0,11.0,16.0,400.0,53.0,-8.2,1027.5,-21.7,0.0,N,1.9,N
25131,2016,1,12,2,17.0,53.0,13.0,16.0,400.0,53.0,-8.8,1027.5,-21.9,0.0,NNW,1.3,NNW
25132,2016,1,12,3,14.0,57.0,11.0,12.0,400.0,57.0,-8.5,1027.2,-22.3,0.0,N,2.7,N
25133,2016,1,12,4,11.0,34.0,7.0,8.0,300.0,62.0,-8.4,1026.6,-22.6,0.0,NW,3.0,NW
25134,2016,1,12,5,9.0,27.0,9.0,8.0,400.0,64.0,-9.0,1026.4,-22.4,0.0,NE,1.6,NE
25135,2016,1,12,6,8.0,21.0,8.0,7.0,300.0,65.0,-9.2,1026.0,-22.9,0.0,NNE,1.7,NNE
25136,2016,1,12,7,10.0,18.0,8.0,5.0,300.0,67.0,-9.3,1025.8,-22.6,0.0,NNW,1.4,NNW
25137,2016,1,12,8,9.0,19.0,9.0,5.0,300.0,67.0,-8.4,1025.7,-22.6,0.0,NW,3.8,NW
25138,2016,1,12,9,10.0,32.0,8.0,5.0,300.0,67.0,-7.6,1026.0,-22.6,0.0,NNW,2.8,NNW
25139,2016,1,12,10,10.0,32.0,9.0,6.0,300.0,67.0,-6.0,1025.7,-22.9,0.0,NW,6.0,NW
25140,2016,1,12,11,12.0,36.0,8.0,4.0,300.0,70.0,-5.1,1025.0,-22.6,0.0,NW,6.9,NW
25141,2016,1,12,12,13.0,32.0,8.0,4.0,300.0,71.0,-3.9,1023.8,-22.6,0.0,NW,6.0,NW
25142,2016,1,12,13,7.0,39.0,8.0,3.0,300.0,73.0,-3.1,1022.3,-23.0,0.0,WNW,5.4,WNW
25143,2016,1,12,14,8.0,51.0,8.0,4.0,300.0,74.0,-2.5,1021.3,-23.0,0.0,WNW,6.5,WNW
25144,2016,1,12,15,7.0,40.0,7.0,5.0,300.0,73.0,-2.1,1020.7,-23.3,0.0,WNW,5.5,WNW
25145,2016,1,12,16,12.0,45.0,8.0,5.0,300.0,74.0,-2.3,1020.1,-23.5,0.0,WNW,5.3,WNW
25146,2016,1,12,17,9.0,33.0,6.0,5.0,300.0,72.0,-3.1,1019.9,-23.0,0.0,WNW,4.8,WNW
25147,2016,1,12,18,10.0,30.0,6.0,6.0,300.0,70.0,-3.3,1019.9,-22.6,0.0,WNW,5.7,WNW
25148,2016,1,12,19,8.0,22.0,5.0,6.0,300.0,70.0,-3.4,1019.9,-21.6,0.0,WNW,5.1,WNW
25149,2016,1,12,20,8.0,19.0,7.0,7.0,300.0,67.0,-3.3,1019.7,-22.0,0.0,NW,5.8,NW
25150,2016,1,12,21,12.0,19.0,6.0,8.0,300.0,66.0,-3.5,1019.6,-23.3,0.0,NW,5.3,NW
25151,2016,1,12,22,11.0,29.0,7.0,9.0,300.0,64.0,-4.6,1019.2,-22.6,0.0,NNW,3.0,NNW
25152,2016,1,12,23,8.0,19.0,6.0,7.0,200.0,67.0,-5.7,1019.1,-22.2,0.0,NNW,1.3,NNW
25153,2016,1,13,0,11.0,19.0,6.0,10.0,300.0,62.0,-4.5,1018.8,-23.6,0.0,NW,5.9,NW
25154,2016,1,13,1,13.0,15.0,7.0,11.0,300.0,61.0,-5.9,1018.4,-22.8,0.0,N,2.7,N
25155,2016,1,13,2,10.0,12.0,5.0,7.0,300.0,65.0,-5.2,1018.1,-24.2,0.0,NW,3.7,NW
25156,2016,1,13,3,10.0,13.0,6.0,9.0,300.0,65.0,-5.6,1017.5,-23.5,0.0,ENE,1.5,ENE
25157,2016,1,13,4,10.0,32.0,6.0,12.0,300.0,61.0,-5.3,1017.0,-24.3,0.0,NE,1.9,NE
25158,2016,1,13,5,7.0,11.0,4.0,5.0,200.0,72.0,-4.5,1016.0,-25.3,0.0,NW,2.2,NW
25159,2016,1,13,6,3.0,19.0,4.0,2.0,200.0,79.0,-3.2,1016.0,-26.2,0.0,W,3.2,W
25160,2016,1,13,7,4.0,15.0,6.0,5.0,200.0,72.0,-4.6,1015.9,-25.4,0.0,SE,1.0,SE
25161,2016,1,13,8,6.0,18.0,7.0,7.0,300.0,69.0,-4.8,1016.2,-25.6,0.0,N,1.9,N
25162,2016,1,13,9,11.0,28.0,8.0,9.0,300.0,67.0,-4.5,1016.9,-25.3,0.0,NNE,0.9,NNE
25163,2016,1,13,10,12.0,38.0,10.0,9.0,300.0,68.0,-2.6,1017.1,-24.4,0.0,N,1.4,N
25164,2016,1,13,11,15.0,38.0,11.0,8.0,400.0,69.0,-3.2,1016.4,-24.2,0.0,ENE,1.1,ENE
25165,2016,1,13,12,9.0,41.0,7.0,5.0,300.0,78.0,0.8,1014.7,-25.5,0.0,NW,5.0,NW
25166,2016,1,13,13,8.0,32.0,5.0,2.0,200.0,84.0,1.4,1013.9,-26.0,0.0,WNW,5.2,WNW
25167,2016,1,13,14,9.0,65.0,6.0,3.0,200.0,83.0,1.4,1012.9,-25.0,0.0,WNW,6.7,WNW
25168,2016,1,13,15,9.0,34.0,6.0,3.0,200.0,84.0,2.1,1012.5,-25.4,0.0,WNW,5.1,WNW
25169,2016,1,13,16,6.0,31.0,3.0,2.0,200.0,85.0,2.3,1012.3,-24.3,0.0,WNW,4.1,WNW
25170,2016,1,13,17,5.0,27.0,4.0,2.0,200.0,85.0,1.2,1012.5,-23.4,0.0,W,2.2,W
25171,2016,1,13,18,10.0,40.0,11.0,8.0,300.0,75.0,-0.1,1012.8,-23.0,0.0,W,1.1,W
25172,2016,1,13,19,10.0,40.0,11.0,8.0,300.0,75.0,-1.3,1013.1,-22.0,0.0,NNE,1.4,NNE
25173,2016,1,13,20,10.0,40.0,11.0,8.0,300.0,75.0,-2.1,1013.3,-21.6,0.0,N,1.1,N
25174,2016,1,13,21,10.0,40.0,11.0,8.0,300.0,75.0,-2.7,1013.7,-20.5,0.0,NE,1.1,NE
25175,2016,1,13,22,10.0,40.0,11.0,8.0,300.0,75.0,-3.4,1013.7,-20.7,0.0,E,0.8,E
25176,2016,1,13,23,10.0,40.0,11.0,8.0,300.0,75.0,-3.8,1013.7,-20.1,0.0,NW,1.3,NW
25177,2016,1,14,0,10.0,40.0,12.0,7.0,2600.0,67.0,-3.5,1013.3,-19.4,0.0,W,1.0,W
25178,2016,1,14,1,20.0,67.0,8.0,19.0,3100.0,46.0,-3.5,1013.0,-18.6,0.0,ENE,0.9,ENE
25179,2016,1,14,2,23.0,61.0,4.0,14.0,2800.0,50.0,-2.4,1013.2,-19.3,0.0,NW,1.7,NW
25180,2016,1,14,3,21.0,48.0,5.0,11.0,2800.0,52.0,-1.8,1013.0,-20.3,0.0,WNW,2.1,WNW
25181,2016,1,14,4,16.0,44.0,8.0,21.0,3000.0,39.0,-3.1,1012.4,-19.5,0.0,N,1.3,N
25182,2016,1,14,5,16.0,44.0,5.0,24.0,2600.0,40.0,-3.6,1012.1,-19.1,0.0,NE,1.2,NE
25183,2016,1,14,6,22.0,45.0,9.0,28.0,3400.0,30.0,-3.5,1012.1,-19.9,0.0,WNW,1.4,WNW
25184,2016,1,14,7,18.0,38.0,11.0,39.0,3000.0,21.0,-6.1,1012.3,-17.8,0.0,NNE,1.5,NNE
25185,2016,1,14,8,17.0,40.0,8.0,30.0,2800.0,29.0,-5.3,1012.4,-17.1,0.0,ESE,0.8,ESE
25186,2016,1,14,9,47.0,97.0,14.0,25.0,3200.0,36.0,-3.2,1012.5,-18.8,0.0,WNW,1.9,WNW
25187,2016,1,14,10,59.0,92.0,16.0,26.0,3200.0,43.0,1.1,1012.6,-21.3,0.0,W,5.1,W
25188,2016,1,14,11,30.0,51.0,14.0,15.0,600.0,63.0,2.2,1012.2,-21.8,0.0,W,5.0,W
25189,2016,1,14,12,17.0,29.0,11.0,8.0,400.0,74.0,3.0,1011.0,-22.0,0.0,WNW,5.0,WNW
25190,2016,1,14,13,12.0,34.0,10.0,8.0,300.0,76.0,3.4,1010.1,-21.7,0.0,WNW,6.2,WNW
25191,2016,1,14,14,17.0,44.0,10.0,9.0,400.0,76.0,3.7,1009.4,-21.4,0.0,NW,5.5,NW
25192,2016,1,14,15,13.0,39.0,8.0,9.0,300.0,77.0,3.8,1009.1,-19.8,0.0,WNW,4.7,WNW
25193,2016,1,14,16,10.0,39.0,7.0,8.0,300.0,80.0,3.7,1009.2,-19.9,0.0,WNW,3.6,WNW
25194,2016,1,14,17,12.0,37.0,7.0,10.0,300.0,76.0,3.0,1009.3,-19.1,0.0,W,2.3,W
25195,2016,1,14,18,15.0,42.0,7.0,16.0,400.0,61.0,1.9,1009.5,-18.2,0.0,W,2.5,W
25196,2016,1,14,19,30.0,53.0,10.0,25.0,700.0,44.0,0.3,1009.7,-18.0,0.0,NW,1.2,NW
25197,2016,1,14,20,22.0,50.0,9.0,23.0,500.0,40.0,-1.7,1009.9,-17.0,0.0,WNW,0.6,WNW
25198,2016,1,14,21,29.0,55.0,14.0,22.0,700.0,39.0,-2.8,1010.0,-16.5,0.0,N,1.9,N
25199,2016,1,14,22,20.0,29.0,9.0,15.0,400.0,46.0,-3.7,1010.1,-16.3,0.0,NNW,1.6,NNW
25200,2016,1,14,23,19.0,29.0,10.0,17.0,400.0,41.0,-4.2,1010.0,-16.8,0.0,NNW,1.9,NNW
25201,2016,1,15,0,24.0,30.0,9.0,15.0,500.0,41.0,-1.2,1009.6,-17.9,0.0,WNW,2.5,WNW
25202,2016,1,15,1,88.0,97.0,16.0,32.0,2500.0,25.0,0.3,1009.4,-18.5,0.0,W,2.3,W
25203,2016,1,15,2,60.0,69.0,14.0,32.0,1600.0,24.0,-4.0,1009.6,-16.9,0.0,N,1.2,N
25204,2016,1,15,3,26.0,36.0,9.0,19.0,600.0,35.0,-3.6,1009.5,-17.2,0.0,N,1.8,N
25205,2016,1,15,4,29.0,31.0,9.0,24.0,700.0,32.0,-3.5,1008.7,-17.1,0.0,NNW,2.1,NNW
25206,2016,1,15,5,22.0,39.0,13.0,27.0,600.0,34.0,-4.6,1008.6,-17.1,0.0,N,1.1,N
25207,2016,1,15,6,27.0,46.0,15.0,24.0,800.0,36.0,-4.0,1008.6,-17.2,0.0,S,0.9,S
25208,2016,1,15,7,26.0,63.0,16.0,30.0,800.0,27.0,-5.2,1008.8,-16.4,0.0,NNW,1.3,NNW
25209,2016,1,15,8,24.0,51.0,20.0,25.0,700.0,33.0,-6.1,1009.5,-14.6,0.0,ESE,0.6,ESE
25210,2016,1,15,9,45.0,96.0,19.0,31.0,1100.0,26.0,-4.8,1009.8,-15.8,0.0,NW,1.0,NW
25211,2016,1,15,10,76.0,111.0,34.0,43.0,1500.0,20.0,-2.1,1010.1,-14.9,0.0,NW,0.8,NW
25212,2016,1,15,11,75.0,109.0,34.0,48.0,1500.0,23.0,0.5,1009.7,-15.5,0.0,S,0.9,S
25213,2016,1,15,12,91.0,133.0,37.0,66.0,2000.0,20.0,2.1,1008.4,-15.9,0.0,SSW,0.9,SSW
25214,2016,1,15,13,96.0,137.0,36.0,70.0,1900.0,24.0,2.8,1007.5,-16.3,0.0,ESE,1.9,ESE
25215,2016,1,15,14,64.0,93.0,27.0,43.0,1100.0,45.0,3.9,1006.8,-17.1,0.0,SE,1.3,SE
25216,2016,1,15,15,59.0,89.0,24.0,42.0,900.0,50.0,3.9,1006.8,-17.1,0.0,SSE,1.4,SSE
25217,2016,1,15,16,58.0,92.0,20.0,43.0,900.0,54.0,3.5,1007.1,-16.8,0.0,ESE,1.3,ESE
25218,2016,1,15,17,62.0,91.0,20.0,54.0,1000.0,41.0,2.9,1007.2,-16.2,0.0,ESE,1.7,ESE
25219,2016,1,15,18,75.0,105.0,19.0,68.0,1200.0,16.0,2.5,1007.7,-15.6,0.0,E,1.5,E
25220,2016,1,15,19,80.0,109.0,17.0,73.0,1300.0,9.0,1.8,1008.4,-16.2,0.0,E,1.2,E
25221,2016,1,15,20,124.0,146.0,37.0,83.0,2900.0,5.0,-0.2,1009.0,-15.3,0.0,NNE,0.7,NNE
25222,2016,1,15,21,131.0,193.0,35.0,82.0,2300.0,2.0,-1.7,1009.3,-15.2,0.0,NNE,0.6,NNE
25223,2016,1,15,22,115.0,122.0,29.0,81.0,1900.0,3.0,-1.5,1009.7,-14.7,0.0,E,0.3,E
25224,2016,1,15,23,114.0,137.0,22.0,74.0,2200.0,2.0,0.0,1010.6,-13.7,0.0,E,2.5,E
25225,2016,1,16,0,137.0,163.0,30.0,82.0,2400.0,2.0,-1.1,1010.8,-8.5,0.0,ESE,3.5,ESE
25226,2016,1,16,1,174.0,208.0,32.0,85.0,2600.0,2.0,-1.4,1011.3,-5.1,0.0,E,2.7,E
25227,2016,1,16,2,220.0,251.0,30.0,83.0,3200.0,2.0,-1.5,1011.6,-5.2,0.0,ESE,2.2,ESE
25228,2016,1,16,3,173.0,186.0,26.0,69.0,2600.0,2.0,-1.7,1012.0,-6.6,0.0,ESE,2.7,ESE
25229,2016,1,16,4,158.0,169.0,32.0,70.0,2900.0,2.0,-1.5,1012.1,-8.1,0.0,ESE,1.8,ESE
25230,2016,1,16,5,140.0,151.0,46.0,72.0,2900.0,2.0,-1.5,1012.3,-9.2,0.0,ESE,2.4,ESE
25231,2016,1,16,6,130.0,145.0,50.0,73.0,3000.0,2.0,-1.8,1012.6,-8.6,0.0,S,1.5,S
25232,2016,1,16,7,126.0,140.0,48.0,73.0,2900.0,2.0,-1.9,1013.1,-9.8,0.0,S,1.2,S
25233,2016,1,16,8,127.0,156.0,48.0,71.0,2900.0,2.0,-1.9,1013.8,-9.3,0.0,SSW,1.0,SSW
25234,2016,1,16,9,129.0,166.0,48.0,69.0,3100.0,3.0,-1.9,1014.4,-9.5,0.0,S,1.5,S
25235,2016,1,16,10,141.0,161.0,53.0,67.0,3200.0,5.0,-1.5,1014.6,-9.4,0.0,SSW,1.5,SSW
25236,2016,1,16,11,151.0,176.0,63.0,69.0,3100.0,9.0,-1.2,1014.9,-11.1,0.0,S,2.1,S
25237,2016,1,16,12,132.0,156.0,62.0,64.0,2700.0,16.0,-0.9,1014.2,-11.1,0.0,SSE,1.9,SSE
25238,2016,1,16,13,138.0,160.0,58.0,64.0,2500.0,20.0,-0.5,1013.1,-11.9,0.0,S,1.7,S
25239,2016,1,16,14,138.0,166.0,56.0,66.0,2500.0,23.0,-0.1,1012.9,-11.8,0.0,SSW,2.0,SSW
25240,2016,1,16,15,132.0,163.0,51.0,70.0,2400.0,22.0,0.0,1012.6,-12.0,0.0,S,1.8,S
25241,2016,1,16,16,118.0,137.0,47.0,63.0,2000.0,27.0,-0.9,1012.6,-11.9,0.0,SE,2.2,SE
25242,2016,1,16,17,122.0,145.0,44.0,69.0,2000.0,18.0,-1.5,1013.0,-11.4,0.0,SE,1.8,SE
25243,2016,1,16,18,136.0,159.0,43.0,79.0,2100.0,6.0,-1.8,1013.6,-11.4,0.0,ESE,2.0,ESE
25244,2016,1,16,19,144.0,162.0,44.0,81.0,2300.0,3.0,-2.2,1013.8,-10.3,0.0,SSW,0.6,SSW
25245,2016,1,16,20,136.0,153.0,43.0,79.0,2200.0,2.0,-2.0,1013.9,-10.6,0.0,ESE,1.1,ESE
25246,2016,1,16,21,132.0,153.0,39.0,77.0,2100.0,2.0,-2.1,1014.9,-9.9,0.0,WNW,1.3,WNW
25247,2016,1,16,22,131.0,146.0,18.0,81.0,2200.0,2.0,-3.6,1015.4,-5.8,0.2,N,1.6,N
25248,2016,1,16,23,139.0,139.0,16.0,79.0,2300.0,2.0,-3.8,1015.7,-5.5,0.1,N,1.1,N
25249,2016,1,17,0,143.0,143.0,16.0,79.0,2400.0,2.0,-3.7,1015.5,-5.7,0.0,N,0.9,N
25250,2016,1,17,1,150.0,150.0,16.0,79.0,2500.0,2.0,-3.8,1016.0,-5.5,0.0,NNW,1.0,NNW
25251,2016,1,17,2,148.0,148.0,15.0,78.0,2700.0,2.0,-3.7,1016.2,-11.2,0.0,WNW,4.2,WNW
25252,2016,1,17,3,74.0,74.0,18.0,33.0,1000.0,39.0,-4.1,1016.7,-14.6,0.0,WNW,2.2,WNW
25253,2016,1,17,4,29.0,55.0,15.0,18.0,600.0,59.0,-5.7,1017.2,-16.6,0.0,WNW,3.6,WNW
25254,2016,1,17,5,22.0,51.0,12.0,13.0,500.0,67.0,-6.9,1017.6,-17.4,0.0,N,2.8,N
25255,2016,1,17,6,24.0,49.0,12.0,12.0,500.0,67.0,-8.0,1018.3,-19.3,0.0,NW,2.9,NW
25256,2016,1,17,7,17.0,43.0,13.0,10.0,500.0,70.0,-8.7,1018.9,-19.3,0.0,NNW,2.4,NNW
25257,2016,1,17,8,13.0,32.0,14.0,10.0,400.0,70.0,-9.1,1019.5,-20.3,0.0,NNW,2.4,NNW
25258,2016,1,17,9,16.0,26.0,14.0,9.0,400.0,72.0,-8.5,1020.3,-20.9,0.0,WNW,3.6,WNW
25259,2016,1,17,10,20.0,28.0,16.0,9.0,400.0,72.0,-7.3,1020.6,-20.9,0.0,WNW,3.6,WNW
25260,2016,1,17,11,20.0,25.0,15.0,8.0,400.0,74.0,-6.9,1020.4,-21.2,0.0,WNW,4.7,WNW
25261,2016,1,17,12,18.0,19.0,12.0,6.0,300.0,77.0,-5.1,1019.2,-20.8,0.0,NW,3.7,NW
25262,2016,1,17,13,14.0,14.0,9.0,4.0,300.0,81.0,-4.7,1017.6,-21.3,0.0,WNW,5.2,WNW
25263,2016,1,17,14,16.0,16.0,8.0,4.0,300.0,85.0,-4.2,1016.9,-21.3,0.0,WNW,5.4,WNW
25264,2016,1,17,15,11.0,16.0,9.0,5.0,300.0,83.0,-4.4,1016.6,-21.1,0.0,WNW,6.2,WNW
25265,2016,1,17,16,16.0,16.0,8.0,6.0,300.0,82.0,-4.8,1016.5,-21.9,0.0,WNW,4.5,WNW
25266,2016,1,17,17,11.0,11.0,7.0,6.0,300.0,82.0,-5.5,1016.6,-22.0,0.0,WNW,5.5,WNW
25267,2016,1,17,18,13.0,15.0,8.0,9.0,300.0,76.0,-6.5,1017.0,-21.6,0.0,NW,1.9,NW
25268,2016,1,17,19,14.0,15.0,11.0,13.0,400.0,69.0,-6.7,1017.0,-21.4,0.0,WNW,1.9,WNW
25269,2016,1,17,20,14.0,14.0,7.0,14.0,400.0,60.0,-8.5,1017.0,-20.6,0.0,NW,0.9,NW
25270,2016,1,17,21,15.0,15.0,6.0,10.0,300.0,61.0,-8.3,1016.9,-20.4,0.0,N,1.2,N
25271,2016,1,17,22,18.0,18.0,7.0,10.0,500.0,60.0,-9.4,1016.7,-19.7,0.0,NNW,1.1,NNW
25272,2016,1,17,23,24.0,24.0,6.0,20.0,600.0,47.0,-9.2,1016.8,-20.9,0.0,N,1.6,N
25273,2016,1,18,0,17.0,17.0,6.0,11.0,500.0,54.0,-10.4,1016.6,-19.8,0.0,NNW,1.4,NNW
25274,2016,1,18,1,13.0,13.0,5.0,5.0,300.0,69.0,-8.3,1017.0,-24.9,0.0,WNW,3.3,WNW
25275,2016,1,18,2,7.0,10.0,3.0,2.0,200.0,76.0,-9.8,1018.0,-26.2,0.0,N,2.0,N
25276,2016,1,18,3,5.0,10.0,2.0,2.0,200.0,78.0,-11.0,1017.8,-26.8,0.0,WNW,5.1,WNW
25277,2016,1,18,4,3.0,14.0,4.0,3.0,200.0,69.0,-11.9,1018.1,-27.2,0.0,WNW,3.9,WNW
25278,2016,1,18,5,3.0,21.0,2.0,2.0,200.0,72.0,-12.3,1018.3,-27.5,0.0,WNW,5.3,WNW
25279,2016,1,18,6,6.0,27.0,4.0,3.0,200.0,70.0,-12.6,1018.3,-27.8,0.0,WNW,5.8,WNW
25280,2016,1,18,7,5.0,36.0,5.0,4.0,200.0,69.0,-12.6,1018.7,-28.2,0.0,WNW,5.1,WNW
25281,2016,1,18,8,3.0,37.0,5.0,3.0,200.0,71.0,-12.2,1018.7,-28.3,0.0,WNW,6.7,WNW
25282,2016,1,18,9,6.0,34.0,5.0,2.0,200.0,72.0,-11.3,1019.1,-27.9,0.0,WNW,5.8,WNW
25283,2016,1,18,10,5.0,35.0,4.0,2.0,200.0,74.0,-9.6,1019.4,-27.9,0.0,WNW,4.9,WNW
25284,2016,1,18,11,6.0,36.0,4.0,2.0,200.0,76.0,-8.9,1019.0,-27.3,0.0,WNW,6.4,WNW
25285,2016,1,18,12,6.0,41.0,3.0,2.0,200.0,76.0,-8.4,1018.7,-26.9,0.0,WNW,7.4,WNW
